split,v0,theta_deg,drag,range
1,4.20583732915538988e+01,6.86733582016082096e+01,3.66204750910696956e-03,8.06783814622366862e+01
0,6.66133372243260737e+01,3.33153356382085519e+01,7.07155238813529097e-02,3.04192744402495698e+01
2,3.03586880932263625e+01,3.20845197959837378e+01,6.42745928908850517e-02,2.13191331350251723e+01
0,6.59336162558018941e+01,6.40570860790448933e+01,6.42475599652173879e-02,2.13717672486548906e+01
0,6.69051850303309266e+01,7.11073872184849165e+01,2.44298423107180279e-02,3.66043573212164191e+01
0,3.77639750288418483e+01,6.55844609422617282e+01,1.32094113949586239e-02,4.57546688909559478e+01
2,3.61496836765946483e+01,7.89144862372677238e+01,5.64262264211896347e-02,8.84918377623444208e+00
0,6.59036574331757663e+01,7.28310522110562033e+01,4.38822548503381010e-02,2.09583055111527372e+01
0,3.71159417856530922e+01,3.87095364644071722e+01,4.35725287571568642e-02,3.17148395612266398e+01
0,1.53166974239328120e+01,4.59835493777664226e+01,3.19959664628656423e-02,1.51518682863300000e+01
0,5.14847239033678079e+01,4.01830684028061640e+01,6.16965161059402009e-02,2.94329983284153478e+01
1,3.10885316285847431e+01,1.58232361628507032e+01,6.63331375783374755e-02,1.76946616738725204e+01
2,5.89243758792729508e+01,6.99969020042053103e+01,1.06451942340057750e-02,6.44786114046952008e+01
2,1.68984999406013401e+01,5.77077217841809684e+01,6.25991540083922909e-02,1.11935948820848754e+01
1,2.47693508452246220e+01,7.92170547570534751e+01,7.50838107144167488e-02,5.61972682707708149e+00
0,6.58600739557841734e+01,3.30564373356164154e+01,5.74858986973232795e-03,1.69568257995054040e+02
2,3.44882403999772578e+01,4.16535296811836702e+01,5.96778219256156456e-02,2.40398586313560934e+01
0,7.06125571835041796e+01,1.77065866942727794e+01,1.95513611074678816e-02,7.55499367547750182e+01
0,7.63193306059068703e+01,2.58461738732794259e+01,1.84455788829430561e-02,9.03168757926294319e+01
0,5.96417269926621429e+01,2.10636325912672717e+01,1.06021113306611434e-02,9.90712096049348077e+01
0,6.41076957252421948e+01,6.54665589589864396e+01,6.79644529296584421e-02,1.93188047307397497e+01
0,3.13745193483545251e+01,4.36953153729105637e+01,5.82353736709984859e-02,2.27150873235145134e+01
2,4.51770681889465493e+01,7.36335605424017814e+01,4.46282128760212907e-02,1.68338533348503887e+01
0,4.05932993688738648e+01,7.78505512208686810e+01,1.64334568874015576e-02,2.39620506360788781e+01
0,2.31584045883190939e+01,7.75138661684580086e+01,1.06159713399760752e-02,1.59575701373545762e+01
0,1.42428097540216960e+01,4.15854357988125543e+01,3.86422970191067014e-02,1.30050932616823758e+01
1,1.73074077406610094e+01,3.54228799332689306e+01,6.04244906038673979e-02,1.35469802006055708e+01
0,3.57368769468903906e+01,4.96021095578502482e+01,6.31763142467678673e-02,2.20043605022517390e+01
0,1.28251976360914384e+01,3.90275598224330906e+01,5.49331787969636470e-02,9.97982829122100057e+00
2,5.83269084470243939e+01,2.85602818640721203e+01,3.50629159822467978e-02,4.91844484376052975e+01
0,1.07195741195058094e+01,5.94114567381165202e+01,1.62966667112039859e-02,8.75972295259960809e+00
2,6.98685955885863024e+01,5.71780807575209451e+01,4.42898688032056856e-02,3.53211994385681436e+01
0,2.85081766073620386e+01,3.26592699740953520e+01,5.66829581315103012e-02,2.20649051709168837e+01
0,7.79251986920135948e+01,6.05293033449439548e+01,4.44022800838669712e-02,3.40681757597485486e+01
2,5.84310351269213939e+01,7.17882489080066648e+01,1.33788626867239915e-03,1.51491134317958966e+02
1,6.52775636760638633e+01,3.28568840528836574e+01,4.50497485190771638e-02,4.33741639002513963e+01
0,7.61373523087817574e+01,1.12592221499798768e+01,5.82157254355811851e-02,3.23374740627679671e+01
1,4.77316984500397865e+01,3.92376901081207023e+01,7.39317818453712333e-02,2.47658444304153100e+01
0,2.22637766287760108e+01,3.98395016945571498e+01,6.20573164241491962e-02,1.70858123236598303e+01
2,4.11670165053611754e+01,1.03355475469688471e+01,2.53708772156851295e-02,3.13704645512500058e+01
0,6.78875093152566933e+01,7.97936389082066171e+01,6.40415429245947201e-03,5.44384860701440658e+01
0,3.48178903356650693e+01,3.56796174911556534e+01,1.45287448132539604e-02,5.63589801809584188e+01
0,1.70288495893504894e+01,6.86013186177397642e+01,2.52686751295914912e-02,1.26256142497214139e+01
1,3.84625847293734324e+01,4.17802784437054768e+01,6.25021048675930002e-02,2.48015030970739261e+01
0,6.00720446990710357e+01,2.46579172343580559e+01,3.44007533939442584e-02,4.98589766505159346e+01
2,4.36777771855890791e+01,5.61941417752611230e+01,5.87923200346149397e-03,9.68519560354023099e+01
0,2.04856583939485404e+01,3.32503964954197926e+01,2.98069666442926096e-02,2.21283539830315519e+01
1,6.88565555363958168e+01,5.26148204515326725e+01,6.44265739131725471e-03,1.52085507879466888e+02
2,7.82851830145377079e+01,5.19268728064321010e+01,4.50407664221992316e-03,2.10672410000213091e+02
1,7.76735364440109208e+01,5.85979227199506383e+01,3.70566728633808656e-02,4.13653839802172314e+01
2,2.66765786468223993e+01,6.20803168920833386e+01,7.09161402502829913e-02,1.36163777468706204e+01
1,5.15695287162893763e+01,1.94017609633957449e+01,1.93898186422722493e-03,1.38843267014450475e+02
0,5.75991059128895486e+01,7.74851074962703024e+01,5.28714032986923807e-02,1.28647505106685394e+01
2,6.55173462742890678e+01,2.83171192700440386e+01,1.32558438045231874e-02,1.02334024426776665e+02
0,1.74493793792553475e+01,3.16991678901287592e+01,7.05498344099370622e-02,1.24303949800624896e+01
0,2.76199616861722070e+01,4.82163308248627942e+01,9.92487943827597037e-03,4.89285180693488044e+01
0,6.03836966110225575e+01,4.80658606951720131e+01,5.89079888754648427e-03,1.49590169559578158e+02
0,5.98613204640550407e+01,6.54264079440623334e+01,3.40078361924872341e-02,3.32083390473053868e+01
2,2.02149483010007032e+01,3.89909845241768522e+01,7.07837660600218466e-02,1.45719651110528634e+01
0,7.07049006027263260e+01,3.30677808080188029e+01,1.79650040716001769e-02,8.94153647758584782e+01
1,5.14570014062645811e+01,1.72347625541409499e+01,7.57696888129493484e-02,2.38036939373902925e+01
0,2.90386835955042102e+01,5.02642815488866148e+01,5.05763179082012737e-02,2.23051879442241372e+01
1,1.34480504278577353e+01,7.81783169261108526e+01,6.19851054492461112e-02,3.97423140370991623e+00
1,4.19654039466716426e+01,3.71964578048386656e+01,6.29276965420027118e-02,2.64819827778315116e+01
0,7.06101150066527339e+01,7.97681274682020245e+01,7.48225650651448554e-02,8.48782238936741251e+00
0,5.81123500691434387e+01,3.47384210637356290e+01,5.15054753474230229e-02,3.67917719020250260e+01
1,6.40938116710209869e+01,3.88977614025892251e+01,4.84194354990283501e-02,3.97456917917341670e+01
0,4.15729529879818855e+01,7.17468843022272722e+01,1.58445932608430075e-02,3.57120301439028296e+01
0,3.97123154410258437e+01,2.77735809616947122e+01,8.47881993871098423e-03,7.73767466526005450e+01
0,5.33460437200804307e+01,7.93317176230113148e+01,1.18699287826210392e-02,3.21474180323971410e+01
0,1.68681401053514044e+01,6.77766795856759927e+01,5.39116721116400244e-02,9.33281364091240562e+00
0,6.28996929565066836e+01,6.70224410146772414e+01,7.93814749873957837e-02,1.59427831916232741e+01
0,4.39565349739993536e+01,5.70440105572467999e+01,5.12581874224570921e-03,1.01837296977051082e+02
0,1.41764138417543215e+01,1.97914908055874754e+01,5.16325253616513758e-03,1.22128687195268775e+01
0,6.02928073843952319e+01,2.73171013551997959e+01,2.43345553394186710e-02,6.45461508727948967e+01
0,6.80408463689088592e+01,5.34694821452514830e+01,5.67088521913047608e-02,3.05080783641276412e+01
2,3.98635165370452569e+01,6.55426507676111925e+01,3.75667504055317708e-02,2.48067921724212859e+01
0,7.60797358498290208e+01,7.58760897568010364e+01,3.85593773958284730e-02,2.07013919473965160e+01
1,2.44434548107185279e+01,5.65779516172475567e+01,4.12805546388198066e-02,2.01804963993596793e+01
2,1.54957325250599816e+01,1.35190505210436669e+01,8.90987539653028890e-03,1.01310293941514313e+01
0,7.55831613848066723e+01,1.02200505675941162e+01,7.87665748764029006e-02,2.47748948415265247e+01
1,6.28317965890866219e+01,3.53516668174719442e+01,8.32745682533333857e-03,1.33739647044713109e+02
0,6.20787626562792596e+01,2.19161607889347465e+01,8.18575215105104420e-03,1.19333506590480539e+02
0,3.67488767134739334e+01,2.05952806793282335e+01,2.57890853116361307e-03,7.77940840593366403e+01
1,7.55712890254133924e+01,1.48839880026040721e+01,7.14262578380535362e-02,2.93960778750998948e+01
1,1.15263742063677217e+01,1.44069172867726607e+01,4.01880283507188435e-02,5.34093157789364348e+00
2,3.73795359520470072e+01,1.46956682802476379e+01,5.19286877975090669e-02,2.33011145776336228e+01
0,7.25786998487084816e+01,6.48310975532008911e+01,1.86474355333373504e-02,5.89558363334570785e+01
0,7.56111187019590147e+01,2.31521095272145025e+01,4.02993609006407766e-02,4.99456219473477532e+01
0,5.78099576064904284e+01,4.15122883339151301e+01,2.00853140375405019e-03,2.28435303721909150e+02
0,7.99362796065384345e+01,1.55351428481590457e+01,1.68093510363750906e-02,8.76407286956601581e+01
2,7.58660963961828685e+01,6.03612399356985350e+01,3.01588252327225359e-02,4.65448034241997632e+01
0,5.70380702350192621e+01,1.48417196331393662e+01,2.49769720722213331e-02,5.17103690417499280e+01
1,1.27465336098104878e+01,1.08940459000520633e+01,7.11420432598763031e-02,4.54289907009570104e+00
2,1.09859586423786695e+01,7.68637737337730158e+01,7.52965801236098881e-02,3.17055748545247429e+00
1,6.84596134335480997e+01,7.08434927179076510e+01,7.58774643789043718e-02,1.46402264515897915e+01
0,7.49718810827851598e+01,2.49545490459683599e+01,4.35509110862534396e-02,4.72310218146034515e+01
0,6.44434107188303926e+01,6.81604540690089493e+01,5.28618880299697932e-02,2.18055827955877568e+01
0,2.85159378332159008e+01,1.62582951880234283e+01,7.64203858415759413e-02,1.52598371269290460e+01
2,3.39915581601053987e+01,4.58926494595387453e+01,3.99626629153559954e-03,8.67362730741272259e+01
2,7.15655163370273328e+01,1.96026057944620966e+01,4.17702885235935392e-02,4.59543286942196616e+01
1,5.14702966999643863e+01,7.18595867136216668e+01,7.51329177013835697e-02,1.28058021038678103e+01
0,4.33610447116455475e+01,6.20301711808388774e+01,5.25437457661530535e-02,2.23632119755540799e+01
0,1.51581322626944406e+01,6.29110074771952412e+01,2.69913684937453727e-02,1.25589288129495458e+01
1,1.45800504469758714e+01,2.40986609667546077e+01,1.24185692201806749e-02,1.39552376327574894e+01
2,5.70500595839232574e+01,2.28627773815079891e+01,6.06004293023684887e-02,3.15324255772981807e+01
0,2.04969676300298609e+01,7.74209285324463679e+01,7.23820210608598913e-02,5.79903217095227586e+00
2,3.58108131373943834e+01,4.68106341573815001e+01,3.44041167367682213e-02,3.45184388545026053e+01
0,1.11098950757288470e+01,7.41221837193861717e+01,6.15863747340947496e-02,4.10579818527141160e+00
0,2.52708030536791064e+01,3.59269176698354187e+01,2.13555949005207434e-02,3.31231951180172217e+01
0,2.82912359324731675e+01,7.85313788671838893e+01,5.38308527755447380e-02,8.15535044151294031e+00
1,5.72002167368039096e+01,3.29185624101785663e+01,6.12626010018430950e-02,3.19995784307645330e+01
0,1.11512269553689052e+01,4.41219487246197062e+01,1.29043600382318779e-02,1.11009716754526711e+01
0,1.15381335236319202e+01,5.88587322867066760e+01,4.01468813251353723e-03,1.13699049806360346e+01
1,7.35093711937574028e+01,6.29760141603704966e+01,4.36025223641071866e-02,3.17693089995110718e+01
0,6.86995864859365781e+01,6.70379890683295230e+01,5.52431632522834212e-02,2.23880971833871918e+01
0,7.19542596927739737e+01,6.63336834367691353e+01,6.90932462799702801e-02,1.92190876014352021e+01
1,7.79442000495457137e+01,2.30670055912514442e+01,3.04170765868410535e-03,2.44989450167797401e+02
0,2.45438044792925361e+01,7.05327511000088236e+01,3.16809580956139147e-02,1.59948632578635870e+01
0,2.48270356266990575e+01,2.13039969688181472e+01,7.64647643589031201e-02,1.49010834101225029e+01
0,3.38265541135885996e+01,3.01602154282746930e+01,2.83234670292352338e-02,3.79400864258754993e+01
0,1.33211506290859969e+01,7.17800139584346653e+01,6.11440987641060640e-02,5.79545626407440295e+00
0,6.17226466097619308e+01,4.10584659403679098e+01,5.55171834714965062e-02,3.45513328545712142e+01
0,2.66070466394395559e+01,6.82789454842188093e+01,3.21455090255308648e-02,1.86417135111835535e+01
2,2.91661345510117940e+01,6.27767150850607436e+01,5.80028221787320525e-02,1.62848268795931119e+01
0,5.14693603173520771e+01,6.65417558931289363e+01,6.05291558283088116e-02,1.89255418810665148e+01
0,2.60477950145351258e+01,2.60083008878407398e+01,9.57944871094078970e-03,4.01799188645888066e+01
0,5.02474538812709710e+01,5.63764997410157491e+01,7.64206064781040306e-02,2.01029545141470543e+01
0,2.25861314052651529e+01,6.65922576910523958e+01,4.85050892245622312e-02,1.35150586760947320e+01
0,5.07545074108868945e+01,3.62251951814566056e+01,3.94785828830439538e-03,1.51169955681468736e+02
0,3.30435720860216193e+01,7.81653877129209178e+01,1.67542200256756493e-02,1.92713624493231919e+01
0,2.66486871702026313e+01,7.11810126200884099e+01,4.42882531705946561e-02,1.37272563213306888e+01
1,3.42122910363760724e+01,5.33192856331552534e+01,7.33964958013134661e-02,1.82776093397214368e+01
0,6.62221067223269699e+01,4.32776676073529032e+01,5.12511022342606801e-03,1.81088915851223959e+02
2,6.15106890219493820e+01,2.46401066273927896e+01,7.79950848347932702e-03,1.26198077640197440e+02
0,2.67214714689099004e+01,4.27654723482152264e+01,5.85908261055173782e-02,2.02931107699376092e+01
0,4.84237125308809411e+01,2.05250706449860019e+01,4.13535365997846731e-03,1.10419556456231035e+02
1,4.56519593276647768e+01,1.43555959138072886e+01,7.10046956264796386e-02,2.20235977949064932e+01
0,7.20256306548073439e+01,4.54276375706542836e+01,4.98475902554595257e-02,3.86923887469705434e+01
0,4.46097295184680931e+01,3.04177114305858893e+01,2.75161903774981571e-02,4.87204988829214685e+01
0,1.30361570526159465e+01,6.91187440616971145e+01,5.86181420564963179e-03,1.05594274931287799e+01
0,3.05456751180783890e+01,7.71169066174572748e+01,3.48397143632029616e-02,1.27365167405699999e+01
1,1.07782879785250447e+01,7.75598764500225997e+01,1.67724161032612243e-02,4.26442982022630179e+00
0,4.16702516951214577e+01,2.88095440221023402e+01,3.37949162543029966e-02,4.03186399661535546e+01
0,5.63948393575532165e+01,5.32636617918055748e+01,7.60564997503306167e-02,2.23178379928161092e+01
2,1.38103756301953915e+01,7.31957423576785118e+01,4.73715541446337735e-02,6.27440404684015540e+00
0,1.28180969113135532e+01,4.05906472982251358e+01,6.82372738368671947e-03,1.50677104025008521e+01
0,5.64422162993673169e+01,5.68862434715972753e+01,3.23276453665233693e-02,4.14544853738330659e+01
0,6.25054489911972126e+01,5.51572516053262376e+01,5.76398726784373150e-02,2.82934491443656775e+01
0,2.35482674799939353e+01,1.62181371267110634e+01,4.10938169498996017e-02,1.69226254442488155e+01
0,5.98741010510229259e+01,1.59210796201624714e+01,7.88965894369941939e-02,2.45958812278154326e+01
0,4.17135546578629572e+01,2.39164331766501519e+01,7.13543680632605509e-02,2.35567064762728684e+01
0,6.35143334497846084e+01,4.65056848427075593e+01,1.81411529473583417e-02,7.81719012028792974e+01
2,2.36930889220893093e+01,4.05400272837339344e+01,3.34975178055348030e-02,2.52539952199161384e+01
0,1.37328459450368232e+01,5.08142450343810310e+01,5.47803706992829390e-02,1.04385689305621021e+01
0,1.32488175010254885e+01,6.66125004675788119e+01,8.37877686143970700e-03,1.15055391079050615e+01
0,3.99071205456605469e+01,7.60290976626753263e+01,5.67913534590834615e-02,1.14420869554260047e+01
0,4.17300904653578044e+01,3.32951664574064239e+01,2.73082337138843547e-04,1.57168218191444055e+02
0,2.48371817824031638e+01,4.47214559265488205e+01,3.97063041717504173e-02,2.38318719228489151e+01
1,3.88758106087265389e+01,7.24329946638901419e+01,5.40949057084793086e-02,1.43228372979102989e+01
2,4.80104742246992515e+01,2.97216353528682653e+01,3.49944649684548123e-02,4.37356308493652151e+01
0,1.92268160262643484e+01,3.46887724430109756e+01,6.48621981954071308e-02,1.45254536032454524e+01
0,4.93178472154986878e+01,4.19084236326279154e+01,6.21154188000746996e-02,2.83552343852825146e+01
0,6.95038972357623805e+01,7.21784220108572185e+01,2.20098304195757433e-02,3.84540211910041378e+01
0,6.20667888528693155e+01,1.68757300117871551e+01,7.82338699992029957e-02,2.55408547795684555e+01
0,4.67129486447137197e+01,7.05824832063188694e+01,3.40708400186170296e-02,2.42699153362611248e+01
2,7.36480231369804130e+01,5.19838969812818874e+01,3.61336426686838796e-02,4.66880162172228168e+01
1,6.97214717066440102e+01,3.31423182658499016e+01,7.68922586834168559e-02,2.88852612219713443e+01
0,4.06216881191623358e+01,6.04705981332388234e+01,6.85676827902340913e-02,1.83182049943830947e+01
0,2.91551099857544571e+01,2.59732528797194107e+01,2.26756982956223124e-02,3.48810341857751354e+01
0,2.36088770016776763e+01,5.34149082157862907e+01,6.24977213407301984e-03,4.21774573161089066e+01
0,6.35554226037344492e+01,2.89492736843279523e+01,3.48303078956047896e-02,5.19705128409749832e+01
0,2.78012772295166855e+01,6.36544049151268112e+01,1.71758413386271236e-02,3.10552010661374354e+01
0,7.62347240005283737e+01,2.77340165075409999e+01,4.63272542718373773e-02,4.56577615607888134e+01
2,2.11866952703862097e+01,7.97451876997571247e+01,1.50821742640342479e-02,1.05311125171843365e+01
0,1.21284726283380877e+01,7.50292938692960121e+01,3.22874820673508672e-02,5.38386961187701552e+00
0,5.90644259815848756e+01,7.45990556852661513e+01,7.77268036638372687e-03,6.29241809747245568e+01
0,5.94749980926862705e+01,5.60743548296239638e+01,5.73237888385007104e-03,1.35816690494455969e+02
1,3.17712036335581907e+01,6.48083125102574229e+01,5.54664605156756918e-02,1.67639092563642897e+01
0,3.74671440460945462e+01,2.62362719220946019e+01,2.07175264480292942e-02,4.77431034316819662e+01
0,3.28860348993296157e+01,1.40725302743136105e+01,5.41644243532082778e-02,1.98965593444726565e+01
1,6.72473313674981341e+01,7.13137331324683714e+01,2.81263293481509614e-02,3.25563367790915876e+01
0,4.37081866234585235e+01,4.91701233365621206e+01,5.10221112954412429e-02,2.89553753537148175e+01
1,3.91764265317308329e+01,3.05179843693183628e+01,9.91385726219962647e-03,7.37967427523041550e+01
0,3.64805126880376562e+01,4.25963816360694025e+01,3.79551214651758992e-02,3.37911719644644251e+01
0,2.73513617283204837e+01,1.75206253172239492e+01,2.88027625510674130e-02,2.44489188126120425e+01
0,6.81602838828713971e+01,5.15243658561532314e+01,4.04846308907381575e-02,4.15169015770043970e+01
0,6.24027462735752962e+01,3.21019100360028915e+01,8.76985135560399802e-03,1.27954994336670666e+02
1,6.41235018095096478e+01,4.68505470037007257e+01,6.54167276554868116e-02,2.90616851271076229e+01
0,4.37605630956972078e+01,7.25822602279217506e+01,4.56800550885241505e-02,1.71733498676946681e+01
0,1.45921376443799939e+01,6.16957896816277938e+01,4.32105605908691820e-02,1.04090607688040269e+01
0,2.10135582417379432e+01,4.11747004879908332e+01,7.27097843303197849e-02,1.47634846650047198e+01
2,3.07459338875672934e+01,6.45807985601083203e+01,1.65416232954684189e-02,3.42781773071103117e+01
0,1.73150226510602749e+01,5.89875124660691625e+01,7.82085850108911879e-02,9.89033860359266193e+00
0,5.54497890482442060e+01,3.94009679895284037e+01,2.54850857379609261e-02,5.93988536163969059e+01
0,6.33687693126701603e+01,5.92809180615359921e+01,1.27817840430625024e-02,8.24583608957527048e+01
0,4.01832906992683974e+01,2.63226865420398788e+01,7.20414202043097862e-02,2.32113845840818556e+01
2,4.84768568138730700e+01,2.85148061775513604e+01,4.40950848774566159e-04,1.88449359805859785e+02
2,6.60696877419297550e+01,1.26513286931967137e+01,5.64334521671968070e-02,3.15566883441134749e+01
0,6.62597883768601150e+01,3.12748471288702454e+01,7.95084942402118217e-02,2.76544825689692502e+01
0,7.63954170270148154e+01,3.11113850767025220e+01,7.52703539435556068e-02,3.05843153542520767e+01
0,3.71843964901122490e+01,4.60242891337297024e+01,3.48748492548009020e-02,3.53795610141177761e+01
1,5.52589807872200751e+01,2.99693325110833300e+01,3.81101242053106595e-02,4.50104283464441082e+01
2,1.71232119588699518e+01,7.75944397076606833e+01,2.33724772670979609e-02,8.15923091700325820e+00
2,4.06793436806057400e+01,5.67003874386654303e+01,4.79045460032729922e-02,2.60541454598019619e+01
0,5.07249313987051877e+01,3.85241557394437280e+01,1.85678491053256588e-02,6.92865361719665884e+01
0,5.69262016211312556e+01,3.11353897735357350e+01,1.16902982167602608e-02,9.98395836299245616e+01
0,2.17066688065791809e+01,2.33845651428392571e+01,4.39730028196400266e-02,1.78516911427463825e+01
0,5.99677771003022926e+01,6.22968497020851188e+01,7.36353663429886035e-02,1.93515652070677966e+01
0,5.95658879880350440e+01,5.79438499346779778e+01,7.10625799030744354e-02,2.20803908922930638e+01
0,3.62348861321200815e+01,5.67263265068842060e+01,3.92664725423398555e-03,8.65952110831630364e+01
0,3.01882324200637875e+01,2.83888983591733250e+01,6.18757552500084559e-02,2.14342849793728192e+01
0,3.54602388649339133e+01,4.46090730938591733e+01,3.80413629438566044e-03,9.39083585408827588e+01
0,3.42151632686234848e+01,6.93631822897410757e+01,3.32002079964561006e-02,2.14086399449604734e+01
2,3.83048689488910341e+01,3.50349836568421296e+01,1.27879531649155009e-02,6.61501231516492538e+01
0,4.01341579878983765e+01,2.95497445260771343e+01,1.28760250703178862e-03,1.24521224558283976e+02
1,4.98734687860354313e+01,3.77838907271003634e+01,6.99293105354972938e-02,2.66141453067326488e+01
0,5.25752697033817711e+01,7.14505881672666874e+01,6.31647607772078401e-02,1.51990241594199080e+01
0,2.60636276257558954e+01,3.47812554050538125e+01,5.78323441909973854e-02,2.03693059491514106e+01
1,6.47821339356965069e+01,2.08003084883302414e+01,4.64989407302443605e-02,4.06051731779388305e+01
0,2.03145485306738962e+01,7.70017012965304133e+01,5.29542201810793423e-02,7.14395847897449165e+00
0,1.68056398502819739e+01,5.14390639758330721e+01,3.03161840732622603e-02,1.67822787832912219e+01
0,4.07490309154634716e+01,7.72376063148895611e+01,7.49759845984857148e-02,8.55670116662745173e+00
0,4.09204310285333932e+01,5.83752211717864000e+01,3.84298386865271069e-02,2.96940905816918104e+01
2,6.99157265269830930e+01,1.61495607510371286e+01,7.97337099259648463e-02,2.63872968964274932e+01
0,7.86039466736243497e+01,3.24732401987669093e+01,7.21053489643948137e-02,3.19536113364647427e+01
0,6.60916218389600658e+01,7.20712312885598152e+01,7.87957557416599091e-02,1.32383934722766909e+01
0,4.51440920366773852e+01,3.21854399005288627e+01,6.65199774420199702e-02,2.66716717447216283e+01
2,7.31304265124164772e+01,7.65900506803795764e+01,1.67765565565663639e-02,3.77795538708376668e+01
0,4.75777689999642774e+01,2.40618589573181652e+01,1.19969867036927007e-02,7.77642957851796837e+01
0,1.79525103784170454e+01,5.79679972365422245e+01,5.94625590588893083e-03,2.52845349440975191e+01
0,5.23343703813515404e+01,4.46060253904815411e+01,6.98990353669682873e-02,2.59379930798034017e+01
1,5.94673501675473446e+01,4.60923672679471252e+01,2.25416200916701386e-02,6.46562111771388430e+01
0,4.42196605132728138e+01,6.23895358130472104e+01,2.69828256733554740e-02,3.64465691158314655e+01
0,1.23647459618648821e+01,1.75281036403610457e+01,7.17535766532173963e-02,6.12011311303585082e+00
0,5.24776030876539608e+01,2.09775537564948493e+01,7.94442915947941725e-02,2.41774131355840893e+01
1,1.19263484881226915e+01,6.88215865075723059e+01,3.50159407498674621e-02,6.89138484744253166e+00
0,3.25390078901940001e+01,6.06923429862698356e+01,6.69005684077448037e-02,1.65472340454018294e+01
1,3.18510480055745511e+01,4.53591533273136776e+01,4.74921841681998289e-02,2.60080290206661608e+01
1,1.37810331959921406e+01,7.38815843823189198e+01,1.98841915053079438e-02,7.86241914886364324e+00
0,3.62340659851167004e+01,7.35695612182819758e+01,6.42826041956544858e-02,1.14413304382484071e+01
0,5.29192506768595408e+01,4.36969800568718370e+01,3.79911428433711701e-02,4.22023700828313650e+01
0,1.77058785813507846e+01,4.62830163146086235e+01,4.46261900826028721e-02,1.58316458743752353e+01
0,3.26506335074700189e+01,5.59176658592870908e+01,3.23836132481603034e-02,2.99146871157225718e+01
2,6.40435099821442577e+01,7.16997510545959074e+01,6.29837353997474564e-02,1.61839259958662964e+01
1,4.70295407217136656e+01,3.67302577973146995e+01,5.23836779296526014e-02,3.23686661857789773e+01
2,1.06921188522669723e+01,4.84137285684740490e+01,4.87273118607369354e-02,7.95006330411578332e+00
0,1.21636108247242269e+01,2.42575847923264369e+01,6.69101002068995532e-02,7.39522919352680486e+00
2,2.36893579253562976e+01,6.92531153168015408e+01,2.54252367221252211e-02,1.81776834961950726e+01
0,3.02754146667957791e+01,5.71008209272121903e+01,4.58750307497259799e-02,2.21568070783399449e+01
2,7.73172005090666374e+01,1.89719994962889764e+01,2.91990006353529362e-02,6.20872839978415172e+01
0,3.00609504912839931e+01,5.22040145526845620e+01,3.45514089412129119e-02,2.84415561665700345e+01
0,3.92745426947972973e+01,4.65937570536832339e+01,2.52264846122098978e-02,4.51468812692465775e+01
0,5.82692676706058776e+01,6.14824820656139082e+01,4.82201296634173146e-02,2.77727094841188205e+01
0,5.86022473954809087e+01,7.15368576849305668e+01,7.44548231556481227e-02,1.37172738890628043e+01
0,4.60057130232384566e+01,2.89964738072405623e+01,3.55815322444224952e-02,4.19030959388121218e+01
2,7.21893960267497903e+01,1.59443814274559088e+01,1.59674431117593670e-02,8.43171930484814283e+01
2,3.83262858326515712e+01,1.57678616570110286e+01,4.77536339923883349e-02,2.57077407092269112e+01
0,6.68031318207674474e+01,2.26476471647161510e+01,4.64024570315657650e-02,4.19339419568362359e+01
1,3.88825869085435158e+01,1.38743878554903439e+01,6.68184528711645992e-02,2.01757156377986711e+01
2,6.53546401495271994e+01,1.58340767446115240e+01,4.71715486430092507e-02,3.80072938423198892e+01
0,6.80132650580547136e+01,4.83295702140251890e+01,7.62096474858620521e-03,1.42799940032426292e+02
0,6.86429037144310428e+01,1.98936516323944730e+01,6.14196694961223477e-03,1.46461183524836372e+02
0,2.18308845776823901e+01,5.48869241062462407e+01,1.24766375409543617e-02,3.08585075177933774e+01
0,2.75040759006670115e+01,6.16043507417650815e+01,4.90648681171795900e-02,1.80102771961930799e+01
0,3.15922985390400584e+01,2.36633731541723904e+01,2.84612000545475322e-02,3.30864227097254613e+01
0,1.14124179682677998e+01,3.98856838576295161e+01,4.72604523780143365e-02,8.94152745533971860e+00
0,1.48965397524240011e+01,6.11827284958480320e+01,1.65356438807294295e-02,1.45452717882189013e+01
0,2.62589748423354692e+01,2.34040135225439272e+01,3.04897173621511454e-02,2.60948845648420864e+01
0,3.39776698926335001e+01,5.64926045112106081e+01,2.61151447425120873e-03,8.65484843270361637e+01
0,3.98791221336178907e+01,3.18454988320575261e+01,4.13055432462143268e-02,3.46510767358602507e+01
2,1.14879826350552445e+01,5.25806470695057939e+01,4.39493305814697630e-02,8.77071699937575389e+00
0,5.22920693816193918e+01,5.09248886850020028e+01,6.26924138997599495e-02,2.62899908136239766e+01
2,6.39085886527885378e+01,7.46963561196210719e+01,2.13568300518733904e-03,1.27387106746767373e+02
0,5.90133590991037877e+01,2.95644766850200789e+01,5.85401589787069507e-02,3.37186303586349894e+01
0,5.17027795170990743e+01,4.65807219903035872e+01,5.39256683055214028e-02,3.10863396919029142e+01
0,3.74688697026561286e+01,4.28192537115380887e+01,1.13002348737607419e-02,6.86878851196463955e+01
2,3.10192314384598227e+01,6.48545991848779693e+01,2.57139225922731630e-03,6.24109218091642575e+01
0,3.56018377831720301e+01,5.93815922954082396e+01,7.44438495973228920e-02,1.65130377939941582e+01
