split,v0,theta_deg,drag,range
0,5.47963007521832353e+01,3.01706523281018058e+01,3.13364186908593814e-02,5.14895372574802792e+01
0,7.05756920550536506e+01,6.18813048249183524e+01,6.80842407972025998e-02,2.21077973850720326e+01
1,1.32143917326895846e+01,5.95252065791165137e+01,1.75219865123159117e-03,1.50296886580331481e+01
0,1.84243945475416808e+01,4.37325459060524366e+01,1.73278206555512702e-02,2.38708747957740712e+01
0,6.11373406051992774e+01,1.79474887117765434e+01,7.12383126880122147e-02,2.76305535467624317e+01
0,1.71577662171093976e+01,6.19731399783344727e+01,3.80466281056912811e-02,1.32197556455940628e+01
0,1.03708319737328853e+01,7.21851582120359581e+01,5.72610151452848451e-02,4.23405941161686972e+00
0,7.84367633870952403e+01,5.22447425139996540e+01,7.34682157619360038e-02,2.61812363392109475e+01
1,1.32756534230985803e+01,3.76554080074520883e+01,6.79340433951674955e-02,9.57272952690278878e+00
0,7.02486675383454440e+01,7.41651487527989417e+01,6.12507077958853730e-02,1.50622229567214507e+01
0,7.86350846063608060e+01,3.13666615004909488e+01,2.12384677208548554e-02,8.44569228273926171e+01
0,3.73153382760126391e+01,7.90529134552165971e+01,7.52739838152348822e-02,7.12030458267894240e+00
0,5.34595167525901260e+01,7.24664750277813994e+01,6.13851337086355406e-02,1.49253640035226827e+01
2,1.79512207028265038e+01,3.92198042623876830e+01,1.48389269481334473e-02,2.37966232701127574e+01
0,7.97729919994839634e+01,1.03010923679678275e+01,5.91470551065744685e-02,3.19618412414624657e+01
0,7.26288379527690466e+01,4.71251292481464574e+01,3.18751209032371308e-02,5.46685715034925863e+01
0,3.04443638483596644e+01,1.10586123855340155e+01,1.77283321174963940e-02,2.49242295479546456e+01
0,1.52053381967403620e+01,4.46836622406559698e+01,3.42250447710010855e-02,1.47311220653679804e+01
1,6.43111473435550636e+01,5.52119748978575657e+01,4.56547983275055538e-02,3.46092430204807826e+01
2,7.99660996520060081e+01,6.97147350815733517e+01,1.09130837630181613e-03,2.74179111309085727e+02
2,2.03314999926209055e+01,1.05333820132890192e+01,6.95855575143046606e-02,8.84261379773466061e+00
2,7.25839977423902241e+01,3.44873525542313644e+01,6.13487649301001706e-02,3.52869246138904344e+01
0,7.03334987764018678e+01,3.61665577674610432e+01,1.31578443087611418e-02,1.09973969501347369e+02
0,2.47801814409226893e+01,5.13219035497424869e+01,1.86476282128541192e-02,3.27313585792710811e+01
0,2.28238288744962965e+01,2.98898216021318177e+01,4.93228150301163598e-02,1.93272313682920966e+01
0,2.40589661372186008e+01,6.00590938176578106e+01,2.27199685233249495e-02,2.53771391095183851e+01
1,2.96504684761894630e+01,5.27934090135281906e+01,5.01189302731003122e-02,2.20603313585884777e+01
0,3.94551132912200799e+01,4.01134910319017521e+01,6.98983030110759823e-02,2.33749953626436557e+01
0,2.45327281162172675e+01,4.24233495013137230e+01,5.71144452948457795e-02,1.93112967447566959e+01
0,3.24610254296131941e+01,1.10712423004637834e+01,2.79975852442066221e-02,2.35009288962227885e+01
0,5.01413044324402293e+01,2.33416785833924898e+01,6.16992089600458746e-02,2.90757037179025595e+01
0,5.17889790128544405e+01,7.86139398706854848e+01,3.60130637910345552e-02,1.53122850201739240e+01
0,7.99520147277872582e+01,3.26772954145297305e+01,3.47762889299527561e-02,5.84852908723373588e+01
0,2.06786049837547843e+01,3.40517276360822834e+01,3.92809747424646347e-03,3.60047400147774113e+01
0,7.27771992558837155e+01,4.56814595849204252e+01,5.80717071464347326e-02,3.41207539227910033e+01
2,2.69614613617649859e+01,5.93500334067326278e+01,5.72116502172491867e-02,1.68879167689036294e+01
1,2.44560627771631545e+01,7.62859066022381995e+01,2.22633766576116020e-02,1.40698154387269323e+01
0,7.20208376282389366e+01,1.89173659534673924e+01,6.29918122972401850e-02,3.33259157757960409e+01
1,5.00403473595429489e+01,5.10561961521993837e+01,7.95666673800278085e-02,2.12226056637155125e+01
0,5.87855716177106515e+01,3.36383234342435458e+01,7.27051917115743990e-02,2.81994988782111768e+01
0,7.28266784309396371e+01,1.62663151556674563e+01,7.54031014690199480e-02,2.81738722664933654e+01
1,6.35485976085156992e+01,3.44444570871300755e+01,6.41983864834157758e-02,3.21886061096798315e+01
0,6.28112426776734125e+01,5.57100666578330106e+01,1.94089185779573112e-02,6.55094219908797868e+01
0,3.36187785365918117e+01,2.30184888553384823e+01,7.14109954739079456e-02,2.02577823365931557e+01
0,3.22522788892603671e+01,5.14527429435476478e+01,7.07938309239866254e-02,1.86492319790552230e+01
0,4.50821553222920457e+01,7.38476501431631078e+01,2.80494223518707314e-02,2.34194607499033403e+01
0,3.71554729926362342e+01,3.55733007509562071e+01,6.08231802154716519e-02,2.53769016533257563e+01
2,2.33945690912591076e+01,5.91018145221409554e+01,5.80460905636572422e-03,3.87608476839285601e+01
2,6.11450151317136203e+01,6.43154521859809449e+01,1.27805965844872468e-02,7.11575044847884470e+01
0,6.41923792210537556e+01,4.44528495268376318e+01,1.86131931567764322e-02,7.86373373168953549e+01
0,7.39755074933312926e+01,7.70725453482928771e+01,3.74726793326364827e-02,1.93658790946156891e+01
0,5.56552477974083502e+01,2.59223650559307508e+01,2.04795590376705416e-02,6.76700837515244729e+01
0,4.59372641316743682e+01,6.38518994595413361e+01,1.64271424603804582e-02,5.00079877570510121e+01
0,3.51236887295172338e+01,7.95255039991966726e+01,5.14612779979257734e-04,4.26776370045043691e+01
0,3.81774810607379464e+01,2.65697782520555847e+01,6.70225281414210498e-03,7.82311068171744779e+01
0,6.75927137948622203e+01,5.48857591721091893e+01,2.91616991580103506e-02,5.08184855233220816e+01
1,6.13328474607567173e+01,4.62162545854291054e+01,3.98395226834591457e-02,4.28559436516389454e+01
2,1.71888194982935900e+01,3.67680672778151916e+01,1.66784072181695199e-02,2.13739955777186452e+01
0,5.14956129215152529e+01,4.55839520244182950e+01,1.21480538561962535e-02,8.81272604053471298e+01
0,7.25579959120972831e+01,4.12181425684847653e+01,1.19125096393369566e-02,1.18118352840614534e+02
0,6.91148743166400408e+01,5.75080620341704787e+01,5.08397890820479897e-02,3.11668870494701800e+01
0,3.65261945977383675e+01,7.59373470702374505e+01,6.64500279018778311e-02,9.76323728622041465e+00
0,6.76840523550880704e+01,3.70969487794564117e+01,7.22425381127041882e-02,2.96127976952105456e+01
0,6.90797552503746317e+01,1.02508808413116945e+01,4.99718985119013068e-02,3.32175033605300030e+01
2,5.33810751816898659e+01,6.86513310480434882e+01,3.29285515108181243e-02,2.88450763752205539e+01
0,7.13784173075748640e+01,5.77264103604416050e+01,2.84937815913060000e-02,5.02818579874961102e+01
2,2.02139916359574840e+01,3.84508577356123027e+01,3.17270251646817672e-02,2.17259648993741941e+01
0,7.55940184414089345e+01,1.27476044462984994e+01,3.10968856460343626e-02,5.26172480916643863e+01
0,6.93270467263163539e+01,7.50917159424670473e+01,5.73927686789469579e-02,1.50304182295615227e+01
1,3.82854161229225767e+01,5.28734944359020531e+01,6.69165016454593420e-02,2.09430076569374144e+01
0,6.59531203438579041e+01,4.72811808032522265e+01,6.12265856548774925e-02,3.08873778636622731e+01
0,4.52151325713749941e+01,6.19776302570993352e+01,1.39204236754293387e-02,5.74007671881948838e+01
0,6.53746347336510780e+01,4.92795452772564602e+01,3.26096016939152536e-02,4.98532018739477820e+01
0,3.27830905470996399e+01,7.54474011841035690e+01,4.92400999071702372e-02,1.18278548301054816e+01
0,5.59242821933675671e+01,6.79697085718463541e+01,1.55958023428905430e-02,5.21691960453112813e+01
2,1.48894228597329032e+01,2.28573751312007829e+01,2.36732703796089790e-04,1.58602897446119293e+01
0,7.86657067953139943e+01,1.76467019166074550e+01,3.28985599772264672e-02,5.65826106614655160e+01
0,5.99948496355780634e+01,7.18288321041656843e+01,2.07733114057988659e-02,3.79011180208857752e+01
1,7.34183177612414255e+01,7.47023409152522504e+01,7.51848078142783871e-02,1.23764155153443998e+01
0,5.60604026159438789e+01,4.86634749098221135e+01,3.83394583845921080e-02,4.11335805929088068e+01
0,5.76175975488648575e+01,3.56837504304926156e+01,9.27191254196315165e-03,1.16648402773481706e+02
0,7.30541019975204335e+01,6.27400660385426434e+01,6.86329811960329356e-02,2.16871474328263822e+01
0,7.97257311853979473e+01,6.17327721514583274e+01,9.26796927011668686e-03,1.12541530438614089e+02
1,3.60405312854423983e+01,7.16163362762201103e+01,2.08713197727674327e-02,2.71112859652469922e+01
2,3.07303178883396129e+01,7.69920012235049427e+01,3.76078457035681421e-02,1.22908892676434025e+01
1,6.26220376645551298e+01,5.89558710707700016e+01,1.69675020961429744e-02,6.76617882642367903e+01
0,4.37210710457288982e+01,4.63550911876189318e+01,3.91851482561723155e-02,3.61863831649070775e+01
0,7.99652378682987006e+01,3.69620568072205344e+01,5.22709951534691339e-02,4.14106058060100537e+01
1,4.93596570896123410e+01,5.71944084159041140e+01,7.10710067212255020e-03,9.95099502230068538e+01
1,1.75887603718975001e+01,4.25557602465829703e+01,8.25670999600340919e-03,2.60862640077458465e+01
0,1.30772657611615966e+01,1.91614409951557647e+01,6.64565086866802657e-02,7.18575445273420321e+00
0,6.25082591256938969e+01,7.64801665639371322e+01,7.23556600567258068e-02,1.09010644712134859e+01
1,3.42150832191599932e+01,1.01674032933534377e+01,2.40158921242906234e-02,2.52283519197525692e+01
0,2.93850725969218622e+01,7.85279427458947339e+01,6.27072244891044850e-02,7.51628706308472072e+00
0,5.73015969586822749e+01,7.76767113322263043e+01,1.67242952003645575e-04,1.33454662667772197e+02
0,2.68922804767456576e+01,5.27253609755564057e+01,1.63300018154392927e-02,3.74959309886388610e+01
0,3.61841264167188825e+01,4.25673867539152440e+01,7.20847618851831878e-02,2.14603697966001548e+01
2,3.65346631725233451e+01,1.97871996520250448e+01,4.37005568221472129e-02,2.82102033156284087e+01
0,6.45848735737791060e+01,6.86821889018232810e+01,2.96850099543861032e-02,3.41796870886007014e+01
0,6.03825099782489048e+01,6.61231580841531468e+01,5.47996833480624210e-02,2.21831771025603750e+01
1,7.44474819056056702e+01,1.37617947497457553e+01,6.18068215577050536e-02,3.21518225724383768e+01
2,2.95466423917664969e+01,6.08876849493891186e+01,5.25282171317621033e-02,1.84088273118961645e+01
0,7.97275143076865191e+01,1.35065913216077185e+01,5.37032927742812846e-02,3.69830097440400252e+01
0,4.79398468265278339e+01,4.55173802105775280e+01,6.04483058028734629e-02,2.77207109800098266e+01
0,3.53751908499233565e+01,3.45033427093769021e+01,2.65216048699270963e-02,4.17378560928731801e+01
2,7.58782818208540988e+01,3.49582663112777610e+01,2.88330381759814985e-02,6.56167753911842482e+01
0,2.24011486726874303e+01,6.09309565787795506e+01,1.18093148801898804e-04,4.30083279258067677e+01
0,7.72635284773484727e+01,2.79357738611743862e+01,7.41471360718357481e-02,3.11942036343877973e+01
0,1.15348326726543284e+01,1.73010122189249245e+01,1.44664177292528166e-02,6.94223779998306512e+00
1,2.11730665835760909e+01,1.23468968286621337e+01,4.34339552071093399e-02,1.22188936774856884e+01
0,4.78716535349937828e+01,6.46009286999924086e+01,7.18421290077892183e-02,1.69932833525853830e+01
0,2.89394853100200180e+01,6.12345735620720717e+01,2.15486019980278866e-02,3.07146666540705979e+01
0,6.10438587064358842e+01,2.87567021152270073e+01,7.38948406457586460e-03,1.34570936273911514e+02
0,5.14555657454804205e+01,3.48580864462063147e+01,7.83048754130636626e-02,2.49557509872839312e+01
0,2.75212259692612022e+01,5.66027271342677096e+01,6.65575183364527367e-02,1.63078214676316158e+01
0,4.15486438284543596e+01,1.42960229399794017e+01,5.08660305716576305e-02,2.55126412066025132e+01
0,1.10667264387479261e+01,6.73139382525396570e+01,6.11868027470574144e-02,5.49405669331172763e+00
0,7.34104934751832303e+01,4.85036002519519442e+01,4.95685589384899164e-02,3.77887100542137873e+01
2,1.35754005454302629e+01,4.08779695126337543e+01,2.54703208392558708e-02,1.36799486688792982e+01
0,3.23142270323081107e+01,1.03358534108483227e+01,4.75230004720769497e-02,1.79488204127490185e+01
0,7.34545412312252779e+01,7.21893828772904840e+01,7.34292444501003921e-02,1.44532554329423899e+01
0,4.62611224770962792e+01,1.72422763966828327e+01,1.01571862079274759e-02,6.98558677592199331e+01
0,4.81524484589641304e+01,6.67188874940296728e+01,3.09070436754187577e-02,3.06763837727451474e+01
0,5.54669519514475411e+01,6.03840676150848878e+01,7.96718608482356178e-02,1.84853160798778511e+01
0,5.89612175152033373e+01,5.88936122893188454e+01,7.82884082704209810e-02,1.98520161503475236e+01
0,3.25831168945066239e+01,3.77281101250736626e+01,6.72552626163878606e-03,7.03237698202292734e+01
0,1.82858291648307443e+01,4.34583743102338218e+01,1.00116608174481581e-02,2.69118397715682498e+01
1,5.33867344213059098e+01,6.11136043606426966e+01,5.15821909069653986e-02,2.55780192038039722e+01
0,4.29065747753641205e+01,6.62992532855658681e+01,1.69675095960204747e-02,4.32689262147239759e+01
2,5.27808702234683764e+01,1.92419297078070457e+01,1.57137986938257236e-02,6.92004612929573568e+01
0,7.69584268797600544e+01,7.28702832930969890e+01,6.56745129038918268e-02,1.56244767317741662e+01
0,4.98753630713005833e+01,4.30932743565810128e+01,6.70147323587206578e-02,2.66088890909749622e+01
1,2.37578529689302158e+01,5.33340551886508365e+01,2.14707834914501482e-02,2.86787052134581337e+01
0,3.35895666532229029e+01,5.88667398716273311e+01,7.98306421967082125e-02,1.53650064928938797e+01
0,7.15139228827838878e+01,4.85883263525645503e+01,5.17238803852234988e-02,3.60732258969114241e+01
0,2.82685057253634220e+01,3.04711241181832229e+01,3.32206323019589161e-02,2.94340597368420696e+01
0,3.13497244211840318e+01,5.03777730607650724e+01,6.78559839286010519e-02,1.91676122158249846e+01
0,7.60223934572055242e+01,4.04793265377083173e+01,2.10122634597748811e-02,8.14507300205073932e+01
0,4.35354851101494802e+01,4.02289206440959930e+01,7.66034244164186945e-02,2.29148862736513337e+01
0,5.79261683705991075e+01,5.28001064631148012e+01,6.95867767090059264e-02,2.44673727170018687e+01
0,7.53426796685305078e+01,7.32435495216907952e+01,7.91491174462942843e-02,1.29141674825114290e+01
2,7.00182602620501626e+01,2.13873360079009451e+01,5.71678228399327276e-02,3.62211377052927261e+01
0,1.15452616190183370e+01,1.62294895329718578e+01,2.30720093411312006e-02,6.33289274318572026e+00
0,4.50775567433096924e+01,3.97887153491638017e+01,6.49885869078068307e-02,2.65424209079729572e+01
0,5.78790232322214990e+01,4.13342003996970533e+01,2.30032391497339526e-02,6.49285879336108707e+01
0,1.96542762234751187e+01,6.06821368185693828e+01,3.38174612452089365e-02,1.67124311509146075e+01
0,2.24986670909096844e+01,3.80697418701213621e+01,5.52310146685639838e-02,1.84719016757882883e+01
1,6.42685101408865194e+01,4.52222611837134281e+01,6.64198338010032249e-03,1.51364838759513276e+02
2,6.16690739404870456e+01,3.92327965239032039e+01,7.25321386526513734e-02,2.81070218446837004e+01
0,7.87837792492449722e+01,1.39172382837066877e+01,7.59030679686326371e-02,2.81022504352294469e+01
2,1.39707351999798028e+01,4.44134299426527832e+01,7.50883533603405318e-02,9.67830838307418517e+00
0,1.35344142644551884e+01,7.48652549995870658e+01,6.85852291141029746e-02,4.78100146369924506e+00
0,7.92367009291683928e+01,4.30210655870129273e+01,4.43886656983182998e-02,4.52538183415026722e+01
0,5.93426349426389237e+01,6.00114303208585511e+01,1.89772898513770917e-02,5.91471568306761597e+01
1,1.68346541386413904e+01,3.30465647688771256e+01,4.77697044984117837e-03,2.39581771763700964e+01
0,5.63579868928188077e+01,1.02541867606276114e+01,4.51594929941987518e-03,8.46833177655962714e+01
0,5.52658495937517174e+01,7.62016629966836803e+01,3.73647077781219389e-02,1.82804913690030872e+01
0,5.80288932703141711e+01,5.95073767897584958e+01,4.81237789447068465e-02,2.91147126965734415e+01
0,6.80711720268060390e+01,1.94979694992685459e+01,3.78093531351520818e-03,1.75921187408367587e+02
2,6.11384773974541673e+01,7.76375300489864344e+01,5.50369284712492329e-02,1.25800783415164936e+01
0,4.86455666124541608e+01,7.04606231537262602e+01,5.61955388361414163e-02,1.69145304683431874e+01
2,3.63186722293185156e+01,2.17251196034635399e+01,5.19878629952542776e-02,2.59719530965104255e+01
0,2.38725370305225226e+01,5.52199739415078810e+01,3.39446043278751955e-02,2.24916845582247120e+01
1,7.88944318402114533e+01,6.42701330057279279e+01,3.93662732451075040e-02,3.42063324667091777e+01
0,4.13062450777816679e+01,3.56632353741855326e+01,7.25926353517429707e-02,2.36949193818976163e+01
0,2.89886860813532437e+01,3.87793912764263027e+01,2.62380210323376432e-02,3.50505916361401901e+01
0,5.55609188619751464e+01,7.50525632263718023e+01,3.52854342492641068e-02,2.05866888779937973e+01
1,5.72485787688741894e+01,5.37169180198179959e+01,6.09010715226249652e-02,2.67809098892323014e+01
0,5.16319520514222745e+01,6.76329396987953544e+01,2.52251027860182497e-02,3.58538997841529508e+01
0,7.14429294549780707e+01,7.68793229900853703e+01,2.03212018394133935e-02,3.16271328295477900e+01
2,5.25039440078361821e+01,6.46961075102469891e+01,6.69678496588741179e-02,1.86264486690077824e+01
0,3.67323169248880390e+01,5.01772180786302755e+01,1.82235909618459965e-02,5.01491628473433053e+01
0,1.65178029040668548e+01,4.01903151113857504e+01,4.90054816728827253e-02,1.42790423013070189e+01
0,1.84480996087459559e+01,6.90355799025024908e+01,7.35960945248164689e-02,8.17771365825429619e+00
1,4.45649671574985362e+01,2.73148817239184432e+01,1.38452259100626494e-02,7.05252264424840405e+01
0,2.82764440142088418e+01,1.06557891306265482e+01,7.83948999813916525e-02,1.23466677349929448e+01
0,2.00572600323739643e+01,7.25280252205367617e+01,7.18211062733584843e-02,7.65038902719468528e+00
0,6.81639052133689916e+01,1.23872637422649490e+01,4.44659183672337505e-02,3.79806287702294156e+01
0,4.17986751308656679e+01,7.79339598611626201e+01,5.84707696484707551e-02,1.00132249784301681e+01
1,6.09947685766398919e+01,1.48831046841860406e+01,5.41961202946560708e-02,3.24305531226015802e+01
0,6.95969988374804132e+01,1.05171121357587420e+01,1.11289010847036361e-03,1.55625978465360191e+02
2,1.37840953456837205e+01,2.20651512742074267e+01,3.87104876091022010e-02,9.81881244448980262e+00
2,7.69386235934230029e+01,6.70704219546768741e+01,7.68500049964225829e-02,1.74059353696878922e+01
1,4.87856088161882298e+01,6.34274670539945333e+01,3.54140231955429596e-02,3.08638864220725786e+01
0,3.30897040324105802e+01,1.57106218300927623e+01,2.55320873760360549e-02,3.04919452878074573e+01
0,4.40206063411726021e+01,6.19574962237542834e+01,5.28871461346075641e-02,2.24601865208642053e+01
0,2.56350301967296090e+01,2.65117050656445947e+01,2.55330163844469382e-02,2.87604193560233625e+01
0,3.32578513178063702e+01,6.69556540868983490e+01,5.72879503986875385e-02,1.57323019575671363e+01
1,5.26715433196185785e+01,2.28096350032815138e+01,2.08946776977123952e-02,6.20802508929831376e+01
0,2.35409251248988660e+01,3.18697233985884765e+01,2.34816845275661913e-02,2.85282037992557385e+01
1,4.15251986024688691e+01,1.43568983900953935e+01,3.45934160089811302e-02,3.19705071852634717e+01
1,2.98430348629670767e+01,7.66173517153774952e+01,7.20429096995348628e-02,7.89582373994543119e+00
0,6.45648032138665116e+01,1.56119654827333765e+01,1.67072580449617383e-02,7.41837696390876005e+01
2,2.68022312376102292e+01,5.85642706731956864e+01,6.15747084514071674e-02,1.62740627014246897e+01
0,6.10612942111895052e+01,6.37849544290098365e+01,5.52998093335713842e-02,2.37677031152475990e+01
2,1.09267568747148260e+01,4.05174007221170740e+01,3.72230899682799710e-02,8.93361426668200487e+00
0,4.06961135086684536e+01,6.11613614650451112e+01,5.06003494138116613e-02,2.27565996394050920e+01
0,4.31449143159086148e+01,6.02136573649269735e+01,6.78407983914519619e-03,8.33621746886158377e+01
0,3.84318262230266612e+01,6.00904636505547671e+01,5.07035432989914048e-02,2.25820266928279274e+01
0,4.63231897278852145e+01,3.45611586822848125e+01,3.45214606890634993e-03,1.38319529349765475e+02
0,6.91661063701086221e+01,3.98015509188291077e+01,2.80816658473245252e-02,6.25942784011953535e+01
0,4.66062034618340491e+01,2.37286718644631804e+01,6.38825794845349626e-02,2.72405768595558762e+01
0,6.72002097717346203e+01,2.92657231524067925e+01,6.44026179138293270e-02,3.31524330493230650e+01
0,6.10766783849207471e+01,2.94179434223232938e+01,5.18412552384792669e-02,3.76912538622674802e+01
0,2.37268628959316743e+01,2.17585300943349225e+01,6.66450883621142048e-02,1.55438091331683310e+01
0,3.08835463965202734e+01,5.98085253770062124e+01,5.27316849305342200e-02,1.93688494801679063e+01
0,2.10393846041425725e+01,4.26843375555178923e+01,5.48803953591296342e-02,1.72744702417941305e+01
0,6.45164910551169015e+01,7.71817313285093292e+01,4.47165614924064786e-02,1.57702223276200861e+01
0,1.67414531560825175e+01,4.50040606371066900e+01,5.67912609844282018e-02,1.33945265697966924e+01
0,6.99505458176887913e+01,6.55186426984183470e+01,1.12956587279867543e-02,8.14682491379024611e+01
0,4.88458595275656791e+01,5.85288342751713628e+01,5.75262861107311008e-02,2.39232186797442843e+01
0,4.01585870220660937e+01,3.53459080663422043e+01,1.32343186545661514e-02,6.84116807671370282e+01
0,4.94006474788100007e+01,3.57336129838254664e+01,2.19182874784295927e-02,6.13375219121070430e+01
0,4.76433149699609615e+01,1.16771797286814021e+01,1.55370440327508505e-02,4.91814541766298063e+01
2,5.33705748107048663e+01,5.26092196776777214e+01,5.30223709741584268e-02,2.95840674959348462e+01
1,4.79774739127800700e+01,3.91751854240518682e+01,3.80795385407393105e-02,4.09595374043294456e+01
0,3.14216974939872138e+01,2.07625304557701789e+01,1.00343666313236126e-02,4.62937314452576061e+01
0,7.29030771184825710e+01,1.44837577366323060e+01,6.83736267683884291e-02,2.97417528451681186e+01
1,5.31770608951826844e+01,7.59981605380580447e+01,4.63003294746719835e-02,1.53619352256683062e+01
0,7.96808648629823324e+01,1.65786615000695079e+01,3.79021933462630051e-02,5.05982389629540208e+01
0,1.91396527892404862e+01,2.21431444115544664e+01,8.57862388109047018e-03,2.23225529149808501e+01
0,7.58972775886102085e+01,7.93266608835765936e+01,1.38248633491092482e-02,3.61129128639716157e+01
0,5.38050765449919410e+01,7.74478576984372324e+01,1.27054294107903851e-02,3.59741100461899066e+01
0,5.75241843237156445e+01,7.51342928426238075e+01,1.53761276089608052e-02,3.85487549189521488e+01
1,7.58849756348731148e+01,4.01761443618160357e+01,5.63015234483441526e-02,3.73864038825570901e+01
0,1.43724654153130267e+01,2.97952999771124887e+01,2.48599339519684111e-02,1.36862363299071852e+01
0,2.32320599695109138e+01,2.68193287186833338e+01,2.85490730851855820e-02,2.45188534679003780e+01
0,4.99471051881286954e+01,7.90306926105623262e+01,5.02526857466106883e-02,1.11993228872521904e+01
2,3.08506358393558138e+01,5.01067923280117782e+01,5.58316516502858420e-02,2.18126546174577811e+01
2,1.11507921963964254e+01,3.24940477116330584e+01,2.00449325921684546e-02,9.70374827467316869e+00
1,3.03874168079083695e+01,6.02982598849117224e+01,2.21116355736184905e-02,3.23993162560709322e+01
0,5.83435744430683343e+01,6.34837645352662818e+01,2.87070580295107729e-02,3.95900765561550472e+01
0,5.77732328255867174e+01,1.62348695769951057e+01,1.42794577937968006e-04,1.78383157545864577e+02
0,1.17043122598300755e+01,5.23055042539886728e+01,1.06878970314998167e-02,1.19087865822314338e+01
0,3.26364051038244511e+01,7.92752547940714862e+01,3.93569725201361673e-02,1.04246263999764359e+01
1,6.99962737544730231e+01,4.52154546005008982e+01,3.01720466974347810e-02,5.72083929090490031e+01
0,5.56923187326830842e+01,1.29796593601876147e+01,8.08280327180687860e-03,8.19472783226949275e+01
0,5.33426326985710872e+01,6.09772423108615911e+01,6.45167745030114648e-02,2.14001847808016770e+01
2,7.81641269029742034e+01,5.15126902740827006e+01,4.58903603325722977e-03,2.09180462534429381e+02
0,3.30073730584799350e+01,2.67646317263256819e+01,4.11499165757724661e-02,2.92413535017869251e+01
0,1.58266881948683178e+01,2.49609739220718545e+01,5.12040426339005275e-02,1.17314621437538840e+01
0,5.34019310270996215e+01,3.86268933782208279e+01,2.04807576164585635e-02,6.74495215808894670e+01
0,5.48093475461932513e+01,2.67796182993856569e+01,6.90797811029276870e-02,2.84347066670018833e+01
0,4.83663650649483898e+01,6.67710269840459745e+01,7.54534714812141044e-02,1.52884380277585059e+01
0,7.68081115764135944e+01,1.06752809266619391e+01,6.81877100349560783e-03,1.16096398260078843e+02
0,5.76340586488629754e+01,3.33297814736217717e+01,3.13372429625339080e-03,1.90025445630295565e+02
0,1.47461381688405115e+01,3.79022093123717241e+01,3.96084456082743206e-03,1.99903656675633279e+01
2,5.53347763565305755e+01,5.15117370056807218e+01,5.76548040226737557e-02,2.85766958197499434e+01
1,1.46541057224684543e+01,7.26050715874906132e+01,1.01942167074065889e-02,1.05168371250988084e+01
0,4.99302520396018110e+01,6.30934351626575705e+01,1.56319858295950811e-02,5.60053815618016912e+01
0,4.51866148535245529e+01,1.38858270569368649e+01,2.24999620481530459e-02,4.28529814571987089e+01
0,1.02021109440367344e+01,6.70936713239235019e+01,5.93462928126043468e-02,5.01218348789154433e+00
1,2.37562296433567468e+01,5.42015070637042911e+01,6.98071192502604798e-02,1.48416118522129743e+01
2,3.92980765184325378e+01,7.52161378650571777e+01,2.03135980140933814e-02,2.44809446913244635e+01
1,3.23557989299486266e+01,4.73529397896913977e+01,8.07372627914065659e-03,6.50555057063748166e+01
0,1.93045204622715154e+01,2.19927005594490907e+01,4.32170180972091325e-02,1.51858544656208494e+01
0,5.31783682085974760e+01,2.52694701722840200e+01,2.67702312275666029e-02,5.48141225677126158e+01
0,7.60267102409868727e+01,7.61333832513896454e+01,4.24742500587248842e-02,1.87656665314478275e+01
2,1.27372999006290719e+01,1.34221815204573165e+01,6.36075582306534909e-02,5.47229669883429626e+00
0,6.39449465350753314e+01,1.91364539485824032e+01,6.03114492718979725e-02,3.25808939310119356e+01
0,3.47103982347197615e+01,6.17516467012227750e+01,4.13646507202841199e-02,2.36102346446350850e+01
0,2.90117860973574935e+01,7.86759205163392323e+01,7.33667296594523732e-02,6.58266186253620145e+00
0,6.55668982644172047e+01,1.02348396711717378e+01,1.06754521060493622e-02,7.78615365574759721e+01
1,7.52184073773456987e+01,5.34585205568795416e+01,5.19362418390593022e-02,3.40800864679796049e+01
0,7.87121705839189332e+01,6.71986503084465596e+01,4.50529870257261045e-02,2.77344680676197264e+01
2,7.53203917642223360e+01,5.12754747750164412e+01,2.81569688289976215e-02,5.81317832465792037e+01
1,1.87202233579165878e+01,4.70428243496782059e+01,3.63736454046925603e-02,1.83900955391690815e+01
2,1.07905735661778444e+01,6.24327446898492724e+01,6.35883511143845587e-02,6.03035988920410571e+00
2,6.23292189427336112e+01,2.69198517286164645e+01,1.68182505956231063e-02,8.40894352700243815e+01
0,6.34839829385437255e+01,3.30910070949051942e+01,4.76591347129714862e-02,4.09409311750336471e+01
1,2.04300783220176676e+01,6.65412333938418357e+01,1.59358099703151984e-02,2.01991107921342987e+01
2,5.00891037741715053e+01,4.17068765169243534e+01,3.62085734349892954e-02,4.29933082073796484e+01
0,5.50865193771309194e+01,2.68286678549595514e+01,1.39889712123660286e-02,8.50789445670456956e+01
0,3.67713186650236352e+01,6.44792090719042505e+01,1.34154196862419986e-02,4.56862226213628020e+01
0,2.18354156424699397e+01,1.17620304789005523e+01,2.42137163328609434e-02,1.45016046451396186e+01
2,3.37929975887602723e+01,3.88022644589246752e+01,6.98548562255101591e-02,2.15127833056507782e+01
0,2.97131500250495115e+01,2.72424611461760762e+01,6.69399328051356046e-02,1.99936348541234743e+01
0,1.05375384715828808e+01,6.52970417219734998e+01,7.03901568608062134e-02,5.22159537741143520e+00
0,2.92998558181050690e+01,4.02628661757079982e+01,5.24725783316087324e-02,2.35870343597025744e+01
